GeneID,logFC,PValue,FDR,Regulation,PathwayID,PathwayName,PathwaySource
MYLK,0.953025242,5.87e-76,5.87e-76,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
NNMT,1.773359664,2.36e-112,2.36e-112,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
OXTR,0.674392728,1.55e-16,1.55e-16,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
PMP22,0.917478799,2.59e-22,2.59e-22,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
PTX3,1.966028792,4.15e-76,4.15e-76,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
QSOX1,0.957967626,4.37e-118,4.37e-118,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
SFRP1,0.679862909,1.79e-50,1.79e-50,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
TGFBR3,0.597758748,0.00064456,0.00064456,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
THY1,0.602901533,7.73e-40,7.73e-40,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
TNC,1.425361729,1.7e-176,1.7e-176,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
TNFAIP3,0.598147941,0.04032142,0.04032142,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
TNFRSF11B,1.076447286,1.17e-43,1.17e-43,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
VCAM1,5.929665834,5.72e-10,5.72e-10,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
VEGFA,0.799914277,1.92e-12,1.92e-12,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
CADM1,0.590769485,1.83e-09,1.83e-09,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
CLDN11,1.407086513,3.53e-80,3.53e-80,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
CLDN23,0.910382049,0.00165181,0.00165181,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
CNTNAP1,0.938712924,1.2e-23,1.2e-23,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
HLA-A,0.627713577,3.21e-32,3.21e-32,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
HLA-B,1.690421614,0.002524441,0.002524441,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
HLA-E,0.715567643,9.74e-20,9.74e-20,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
ICAM1,1.702085978,4.11e-27,4.11e-27,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
ITGA8,0.947211601,2.96e-11,2.96e-11,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
JAM2,1.234882437,0.002527452,0.002527452,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
NFASC,0.625692007,0.004943903,0.004943903,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
SDC3,0.652013958,8.02e-34,8.02e-34,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
VCAM1,5.929665834,5.72e-10,5.72e-10,Up,KEGG_CELL_ADHESION_MOLECULES_CAMS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS.v2026.1.Hs.gmt
COL1A2,0.700875916,4.25e-57,4.25e-57,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
COL5A3,0.954958969,2.17e-10,2.17e-10,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
COL6A1,0.653701238,6.74e-46,6.74e-46,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
ITGA11,1.173486987,3.55e-60,3.55e-60,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
ITGA7,1.069824442,4.13e-09,4.13e-09,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
ITGA8,0.947211601,2.96e-11,2.96e-11,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
LAMA1,0.658614338,1.24e-10,1.24e-10,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
LAMA3,1.319027498,0.022105166,0.022105166,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
LAMA4,1.394028127,9.47e-71,9.47e-71,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
LAMA5,1.630746396,1.3e-27,1.3e-27,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
RELN,1.322443191,1.14e-58,1.14e-58,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
SDC3,0.652013958,8.02e-34,8.02e-34,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
TNC,1.425361729,1.7e-176,1.7e-176,Up,KEGG_ECM_RECEPTOR_INTERACTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION.v2026.1.Hs.gmt
COL1A2,0.700875916,4.25e-57,4.25e-57,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
COL5A3,0.954958969,2.17e-10,2.17e-10,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
COL6A1,0.653701238,6.74e-46,6.74e-46,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
HGF,1.00565941,1.42e-32,1.42e-32,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
ITGA11,1.173486987,3.55e-60,3.55e-60,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
ITGA7,1.069824442,4.13e-09,4.13e-09,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
ITGA8,0.947211601,2.96e-11,2.96e-11,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
LAMA1,0.658614338,1.24e-10,1.24e-10,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
LAMA3,1.319027498,0.022105166,0.022105166,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
LAMA4,1.394028127,9.47e-71,9.47e-71,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
LAMA5,1.630746396,1.3e-27,1.3e-27,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
MYL5,0.802551599,0.018005981,0.018005981,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
MYLK,0.953025242,5.87e-76,5.87e-76,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
PDGFD,0.894421951,0.000244845,0.000244845,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
PIK3CD,0.737775235,5.32e-10,5.32e-10,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
RELN,1.322443191,1.14e-58,1.14e-58,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
TNC,1.425361729,1.7e-176,1.7e-176,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
VEGFA,0.799914277,1.92e-12,1.92e-12,Up,KEGG_FOCAL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION.v2026.1.Hs.gmt
