#node	identifier	category	term ID	term description
IRF1	9606.ENSP00000245414	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
IRF1	9606.ENSP00000245414	GO Process	GO:0046483	Heterocycle metabolic process
IRF1	9606.ENSP00000245414	GO Process	GO:0046631	Alpha-beta T cell activation
IRF1	9606.ENSP00000245414	GO Process	GO:0046632	Alpha-beta T cell differentiation
IRF1	9606.ENSP00000245414	GO Process	GO:0046634	Regulation of alpha-beta T cell activation
IRF1	9606.ENSP00000245414	GO Process	GO:0046640	Regulation of alpha-beta T cell proliferation
IRF1	9606.ENSP00000245414	GO Process	GO:0046649	Lymphocyte activation
IRF1	9606.ENSP00000245414	GO Process	GO:0048513	Animal organ development
IRF1	9606.ENSP00000245414	GO Process	GO:0048518	Positive regulation of biological process
IRF1	9606.ENSP00000245414	GO Process	GO:0048519	Negative regulation of biological process
IRF1	9606.ENSP00000245414	GO Process	GO:0048522	Positive regulation of cellular process
IRF1	9606.ENSP00000245414	GO Process	GO:0048523	Negative regulation of cellular process
IRF1	9606.ENSP00000245414	GO Process	GO:0048534	Hematopoietic or lymphoid organ development
IRF1	9606.ENSP00000245414	GO Process	GO:0048583	Regulation of response to stimulus
IRF1	9606.ENSP00000245414	GO Process	GO:0048731	System development
IRF1	9606.ENSP00000245414	GO Process	GO:0048856	Anatomical structure development
IRF1	9606.ENSP00000245414	GO Process	GO:0048869	Cellular developmental process
IRF1	9606.ENSP00000245414	GO Process	GO:0050670	Regulation of lymphocyte proliferation
IRF1	9606.ENSP00000245414	GO Process	GO:0050776	Regulation of immune response
IRF1	9606.ENSP00000245414	GO Process	GO:0050789	Regulation of biological process
IRF1	9606.ENSP00000245414	GO Process	GO:0050793	Regulation of developmental process
IRF1	9606.ENSP00000245414	GO Process	GO:0050794	Regulation of cellular process
IRF1	9606.ENSP00000245414	GO Process	GO:0050863	Regulation of T cell activation
IRF1	9606.ENSP00000245414	GO Process	GO:0050865	Regulation of cell activation
IRF1	9606.ENSP00000245414	GO Process	GO:0050866	Negative regulation of cell activation
IRF1	9606.ENSP00000245414	GO Process	GO:0050868	Negative regulation of T cell activation
IRF1	9606.ENSP00000245414	GO Process	GO:0050896	Response to stimulus
IRF1	9606.ENSP00000245414	GO Process	GO:0051093	Negative regulation of developmental process
IRF1	9606.ENSP00000245414	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
IRF1	9606.ENSP00000245414	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
IRF1	9606.ENSP00000245414	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
